GeneName	Biotype	Position	NR:Seq-id	NR:Score	NR:Evalue	NR:Description	NT:Seq-id	NT:Score	NT:Evalue	NT:Description	Uniprot:UniProtKB-AC	Uniprot:Score	Uniprot:Evalue	Uniprot:Description	COG:gene	COG:Score	COG:Eval	COG:num	Pfam:pfam_ID	Pfam:pfam_Name	Pfam:pfam_Description	GO:biological_process	GO:cellular_component	GO:molecular_function	KEGG:KO	KEGG:Description	Llun1	Llun2	Llun3	Llun4	Llun5	Llun6	Lmus1	Lmus2	Lmus3	Lmus4	Lmus5	Lmus6	LMlun1	LMlun2	LMlun3	LMlun4	LMlun5	LMlun6	LMmus1	LMmus2	LMmus3	LMmus4	LMmus5	LMmus6	Mlun1	Mlun2	Mlun3	Mlun4	Mlun5	Mlun6	Mmus1	Mmus2	Mmus3	Mmus4	Mmus5	Mmus6	MLlun1	MLlun2	MLlun3	MLlun4	MLlun5	MLlun6	MLmus1	MLmus2	MLmus3	MLmus4	MLmus5	MLmus6
ptn	protein_coding	chrNC_030679.1:1055144-1089135:-	gi|134026006|gb|AAI35416.1|	672	5.00E-85	ptn protein, partial [Xenopus tropicalis]	gi|847110852|ref|XM_004912472.2|	945	0	PREDICTED: Xenopus (Silurana) tropicalis pleiotrophin (ptn), transcript variant X1, mRNA	P48532	224	4.00E-71	Pleiotrophin-A	.	.	.	.	pfam01091	PTN_MK_C	PTN/MK heparin-binding protein family, C-terminal domain.	GO:0042742|defense response to bacterium;GO:0007275|multicellular organism development;GO:0051781|positive regulation of cell division;GO:0008284|positive regulation of cell proliferation;GO:0009617|response to bacterium;	GO:0005615|extracellular space;	GO:0035374|chondroitin sulfate binding;GO:0008083|growth factor activity;GO:0008201|heparin binding;	K16642	PTN; pleiotrophin	3.969558961	13.73786587	8.526071738	7.592674452	9.628429776	6.38805186	0.204457945	0.54687425	0.345080356	0.128306228	1.141264142	1.393834825	13.16920247	4.664530267	2.704605655	4.099914422	1.467443126	9.596737676	0.908372117	0	0.517025509	0.420266079	0.082339499	0.431509628	5.605319633	4.552088489	7.823927126	1.654879416	13.93696184	1.22407382	0.341047335	0.491244296	0.211862724	0.211647648	1.256182132	0.067301743	9.161925877	13.56701704	16.95469483	15.31824731	13.79523613	1.703586814	0.209337292	0.462951736	1.018701583	1.136476621	1.810631358	0.197453015
cpxm2	protein_coding	chrNC_030683.1:11521505-11579558:+	gi|512851654|ref|XP_002937851.2|	3837	0	PREDICTED: inactive carboxypeptidase-like protein X2 [Xenopus tropicalis]	gi|847152100|ref|XM_012967723.1|	3727	0	PREDICTED: Xenopus (Silurana) tropicalis carboxypeptidase X (M14 family), member 2 (cpxm2), transcript variant X1, mRNA	Q8N436	1099	0	Inactive carboxypeptidase-like protein X2	BH3831	53.5	2.00E-06	COG2866	pfam00246	Peptidase_M14	Zinc carboxypeptidase.	GO:0006508|proteolysis;	GO:0005615|extracellular space;	GO:0008270|zinc ion binding;	K08639	CPXM2; carboxypeptidase X2	28.5612473	12.10772913	9.928584281	15.10784208	16.73926975	11.9851067	2.014246874	0.967006993	0.470715064	1.928451863	1.356660993	2.079015857	20.50863028	13.71529004	21.44317324	12.47728567	21.06728192	26.44139572	1.089937274	0.345799687	0.597046298	0.619277402	0.852778373	0.654012187	19.3234001	12.50298608	14.14341879	22.66667235	14.44588125	12.33579985	1.516252147	1.010458396	0.445982077	2.940493579	0.458350337	1.003049638	9.495215828	18.0858119	14.72731346	19.37813563	15.91689017	13.05354612	1.797916919	0.584722522	0.463194706	1.621163876	0.571721008	1.562839822
ifi30	protein_coding	chrNC_030677.1:84907019-84926542:-	gi|847087884|ref|XP_012818874.1|	1369	0	PREDICTED: gamma-interferon-inducible lysosomal thiol reductase isoform X1 [Xenopus tropicalis]	gi|847087883|ref|XM_012963420.1|	1901	0	PREDICTED: Xenopus (Silurana) tropicalis interferon, gamma-inducible protein 30 (ifi30), transcript variant X1, mRNA	P13284	214	2.00E-63	Gamma-interferon-inducible lysosomal thiol reductase	.	.	.	.	pfam03227	GILT	Gamma interferon inducible lysosomal thiol reductase (GILT). This family includes the two characterized human gamma-interferon-inducible lysosomal thiol reductase (GILT) sequences. It also contains several other eukaryotic putative proteins with similarity to GILT. The aligned region contains three conserved cysteine residues. In addition, the two GILT sequences possess a C-X(2)-C motif that is shared by some of the other sequences in the family. This motif is thought to be associated with disulphide bond reduction.	GO:0042590|antigen processing and presentation of exogenous peptide antigen via MHC class I;GO:0019886|antigen processing and presentation of exogenous peptide antigen via MHC class II;GO:0060333|interferon-gamma-mediated signaling pathway;GO:0048147|negative regulation of fibroblast proliferation;GO:0050821|protein stabilization;	GO:0030054|cell junction;GO:0005737|cytoplasm;GO:0005576|extracellular region;GO:0043231|intracellular membrane-bounded organelle;GO:0043202|lysosomal lumen;GO:0005764|lysosome;GO:0005886|plasma membrane;	GO:0016667|oxidoreductase activity, acting on a sulfur group of donors;	K08059	IFI30, GILT; interferon, gamma-inducible protein 30	147.569555	162.8174295	134.2751091	203.5994174	149.7848434	102.1370402	12.77243726	12.23347053	9.812190194	19.86806075	12.44789093	25.33978513	147.9836305	147.6592512	118.7418369	169.6148184	142.3085971	146.1826624	7.789374528	7.6216361	9.105741213	21.27472669	6.303454656	10.08179913	161.7447874	176.567921	168.6387995	158.1014861	269.4175363	255.2478082	11.59632702	15.34976917	9.654186463	9.083257929	7.840400311	13.38246132	182.6461445	163.1190337	174.7069388	168.2207051	157.5109924	161.0297289	10.61442482	15.38626549	16.00234965	21.26871493	13.82261314	31.96588777
c1qtnf2	protein_coding	chrNC_030679.1:14192535-14197393:+	gi|847112639|ref|XP_012815122.1|	1406	0	PREDICTED: complement C1q tumor necrosis factor-related protein 2 isoform X1 [Xenopus tropicalis]	gi|847112638|ref|XM_012959668.1|	2235	0	PREDICTED: Xenopus (Silurana) tropicalis C1q and tumor necrosis factor related protein 2 (c1qtnf2), transcript variant X1, mRNA	Q9D8U4	342	4.00E-109	Complement C1q tumor necrosis factor-related protein 2	.	.	.	.	pfam00386	C1q	C1q domain. C1q is a subunit of the C1 enzyme complex that activates the serum complement system.	GO:0000187|activation of MAPK activity;GO:0046321|positive regulation of fatty acid oxidation;GO:0046326|positive regulation of glucose import;GO:0045725|positive regulation of glycogen biosynthetic process;GO:0070208|protein heterotrimerization;GO:0051260|protein homooligomerization;GO:0070206|protein trimerization;	GO:0005581|collagen trimer;GO:0005615|extracellular space;	GO:0042802|identical protein binding;GO:0005102|receptor binding;	.	.	9.519698393	14.10575375	9.252151423	9.867803605	11.69936894	5.777966599	1.431805952	1.246467263	0.711293989	3.483885439	1.809554722	2.446811552	10.30984491	10.15709292	12.37771689	9.751054855	9.840147931	12.11761947	0.390078001	0.352711329	0.790502509	0.694126546	0.456942774	0.712696796	16.54667452	6.124842807	6.905342824	12.41506642	8.948148028	7.942184194	2.108942876	1.08489984	0.447897705	1.817737241	0.691585171	0.987082825	7.039566421	12.10019714	13.01670247	12.48141586	12.04510474	8.778760073	0.746817814	1.704027469	2.099790093	3.948420613	2.56328894	2.426336441
LOC101733520	protein_coding	chrNW_016684970.1:11388-12401:-	gi|847176056|ref|XP_012810718.1|	484	8.00E-61	PREDICTED: C-C motif chemokine 21c-like, partial [Xenopus tropicalis]	gi|847176055|ref|XM_012955264.1|	290	5.00E-149	PREDICTED: Xenopus (Silurana) tropicalis C-C motif chemokine 21c-like (LOC101733520), partial mRNA	Q99731	59.3	4.00E-11	C-C motif chemokine 19	.	.	.	.	pfam00048	IL8	Small cytokines (intecrine/chemokine), interleukin-8 like. Includes a number of secreted growth factors and interferons involved in mitogenic, chemotactic, and inflammatory activity. Structure contains two highly conserved disulfide bonds.	GO:0007257|activation of JUN kinase activity;GO:0007154|cell communication;GO:0048469|cell maturation;GO:0006874|cellular calcium ion homeostasis;GO:0071346|cellular response to interferon-gamma;GO:0071347|cellular response to interleukin-1;GO:0071356|cellular response to tumor necrosis factor;GO:0098586|cellular response to virus;GO:0070098|chemokine-mediated signaling pathway;GO:0002407|dendritic cell chemotaxis;GO:0001768|establishment of T cell polarity;GO:0007186|G-protein coupled receptor signaling pathway;GO:0006955|immune response;GO:0001771|immunological synapse formation;GO:0006954|inflammatory response;GO:0072610|interleukin-12 secretion;GO:0048247|lymphocyte chemotaxis;GO:0097029|mature conventional dendritic cell differentiation;GO:0002548|monocyte chemotaxis;GO:0002408|myeloid dendritic cell chemotaxis;GO:2000107|negative regulation of leukocyte apoptotic process;GO:2000147|positive regulation of cell motility;GO:0050921|positive regulation of chemotaxis;GO:0002606|positive regulation of dendritic cell antigen processing and presentation;GO:2000549|positive regulation of dendritic cell dendrite assembly;GO:0045807|positive regulation of endocytosis;GO:0070374|positive regulation of ERK1 and ERK2 cascade;GO:0010560|positive regulation of glycoprotein biosynthetic process;GO:0043547|positive regulation of GTPase activity;GO:0043123|positive regulation of I-kappaB kinase/NF-kappaB signaling;GO:0050718|positive regulation of interleukin-1 beta secretion;GO:0032735|positive regulation of interleukin-12 production;GO:0046330|positive regulation of JNK cascade;GO:0090023|positive regulation of neutrophil chemotaxis;GO:0042346|positive regulation of NF-kappaB import into nucleus;GO:0043552|positive regulation of phosphatidylinositol 3-kinase activity;GO:0045860|positive regulation of protein kinase activity;GO:0051897|positive regulation of protein kinase B signaling;GO:0048260|positive regulation of receptor-mediated endocytosis;GO:0042102|positive regulation of T cell proliferation;GO:0045627|positive regulation of T-helper 1 cell differentiation;GO:0032760|positive regulation of tumor necrosis factor production;GO:0060491|regulation of cell projection assembly;GO:0051209|release of sequestered calcium ion into cytosol;GO:0071731|response to nitric oxide;GO:0034695|response to prostaglandin E;GO:0009615|response to virus;GO:0031295|T cell costimulation;	GO:0005576|extracellular region;GO:0005615|extracellular space;GO:0005622|intracellular;	GO:0048020|CCR chemokine receptor binding;GO:0031735|CCR10 chemokine receptor binding;GO:0031732|CCR7 chemokine receptor binding;GO:0008009|chemokine activity;GO:0042379|chemokine receptor binding;	K05512	CCL19, ELC; C-C motif chemokine 19	9.270288987	7.099532079	5.911326334	5.272809816	6.76724324	2.838577903	1.998752667	1.559298777	1.124485987	0.836202656	3.937708531	2.59541657	25.10435984	4.255981754	17.22596408	5.301613477	15.54098172	13.04731166	1.480020088	0.892163191	4.091632908	1.597735696	1.878192367	3.046606772	12.03381399	6.476611573	3.58526402	19.37350212	5.543648249	7.347775243	5.556719515	1.600778827	0.690380256	5.057648956	1.81929826	1.754486825	9.20195791	6.631464362	11.50163377	7.328989015	9.517170126	5.96255385	3.638137766	1.724096122	2.876953782	3.921190126	7.796641062	0.857899307
mgp	protein_coding	chrNC_030680.1:117926840-117941101:-	gi|301612298|ref|XP_002935654.1|	456	4.00E-51	PREDICTED: matrix Gla protein [Xenopus tropicalis]	gi|847122534|ref|XM_004913905.2|	1635	0	PREDICTED: Xenopus (Silurana) tropicalis matrix Gla protein (mgp), transcript variant X2, mRNA	Q8MJ39	92.8	6.00E-21	Matrix Gla protein	.	.	.	.	pfam00594	Gla	Vitamin K-dependent carboxylation/gamma-carboxyglutamic (GLA) domain. This domain is responsible for the high-affinity binding of calcium ions. This domain contains post-translational modifications of many glutamate residues by Vitamin K-dependent carboxylation to form gamma-carboxyglutamate (Gla).	GO:0051216|cartilage development;GO:0030154|cell differentiation;GO:0001503|ossification;GO:0030500|regulation of bone mineralization;	GO:0070062|extracellular exosome;GO:0031012|extracellular matrix;	GO:0005509|calcium ion binding;GO:0005201|extracellular matrix structural constituent;	K19481	MGP; matrix Gla protein	60.34360094	15.23221401	69.22065638	14.04736396	33.42219686	8.716301117	1.376999903	0.78924277	0.119523862	1.407292803	0.116263029	1.685884516	29.23068198	5.457243963	24.34212679	23.02914668	29.61386732	35.11088232	0.131095243	0.197562099	0.469018254	0.0	0.0	0.083033313	18.00635162	39.08403508	10.23283459	21.8662442	12.20040251	9.967171514	1.85065576	1.093821295	0.04076772	1.099611022	0.0	0.038851648	39.23245667	18.83217541	15.79103354	24.84419463	41.32489629	33.32765286	0.281972345	0.229072026	0.039204765	0.424509486	0.111989264	0.531929014
fbn1	protein_coding	chrNC_030679.1:93845661-93969772:-	gi|512827448|ref|XP_002936615.2|	14414	0	PREDICTED: fibrillin-1 [Xenopus tropicalis]	gi|847111608|ref|XM_002936569.3|	10642	0	PREDICTED: Xenopus (Silurana) tropicalis fibrillin 1 (fbn1), mRNA	P98133	97.1	3.00E-18	Fibrillin-1	.	.	.	.	pfam00683	TB	TB domain. This domain is also known as the 8 cysteine domain. This family includes the hybrid domains. This cysteine rich repeat is found in TGF binding protein and fibrillin.	GO:0034199|activation of protein kinase A activity;GO:0009653|anatomical structure morphogenesis;GO:0042593|glucose homeostasis;GO:0006006|glucose metabolic process;GO:0010737|protein kinase A signaling;GO:0090287|regulation of cellular response to growth factor stimulus;	GO:0005576|extracellular region;GO:0005615|extracellular space;GO:0005622|intracellular;GO:0001527|microfibril;	GO:0005509|calcium ion binding;GO:0005201|extracellular matrix structural constituent;GO:0008201|heparin binding;GO:0005179|hormone activity;	K06825	FBN1; fibrillin 1	101.1420646	74.28016454	63.87624519	64.68668873	60.855589	44.10136119	18.89401209	14.54430105	9.499275537	25.4473315	19.255213	36.98403576	71.95984738	70.79610318	73.71475353	65.33010601	65.84335742	78.71675254	7.367186379	5.202748323	8.224699158	8.570987448	5.790845207	12.15308632	73.33282088	54.72360042	59.79258206	56.45126156	56.42943931	49.07367748	25.02121561	12.71894354	6.923264508	14.79097258	5.298522405	9.030240812	60.8339172	92.5787064	58.79525903	92.38341103	63.5071039	68.93747658	8.426996423	19.78550968	11.82007814	33.84318123	20.96488059	27.13040051
sfrp5	protein_coding	chrNC_030683.1:25554744-25597275:-	gi|52345596|ref|NP_001004846.1|	1579	0	secreted frizzled-related protein 5 precursor [Xenopus tropicalis]	gi|52345595|ref|NM_001004846.1|	1897	0	Xenopus (Silurana) tropicalis secreted frizzled-related protein 5 (sfrp5), mRNA	Q9XSC1	407	7.00E-136	Secreted frizzled-related protein 5	.	.	.	.	pfam01392	Fz	Fz domain. Also known as the CRD (cysteine rich domain), the C6 box in MuSK receptor. This domain of unknown function has been independently identified by several groups. The domain contains 10 conserved cysteines.	GO:0060070|canonical Wnt signaling pathway;GO:0030154|cell differentiation;GO:0007275|multicellular organism development;GO:0090090|negative regulation of canonical Wnt signaling pathway;GO:0035414|negative regulation of catenin import into nucleus;GO:0008285|negative regulation of cell proliferation;GO:0051898|negative regulation of protein kinase B signaling;GO:0043433|negative regulation of DNA binding transcription factor activity;GO:0030178|negative regulation of Wnt signaling pathway;GO:2000057|negative regulation of Wnt signaling pathway involved in digestive tract morphogenesis;GO:0035567|non-canonical Wnt signaling pathway;	GO:0005576|extracellular region;GO:0016021|integral component of membrane;	GO:0004930|G-protein coupled receptor activity;GO:0042813|Wnt-activated receptor activity;GO:0017147|Wnt-protein binding;	K02222	SFRP5; secreted frizzled-related protein 5	14.12708253	6.040633574	9.789048723	24.04404686	8.625139715	5.27739812	1.92908166	1.629415132	1.81643191	3.504317491	2.100249164	2.373108162	14.2236729	14.73187589	14.83476137	10.24439994	9.89830101	10.00458224	1.052527861	0.373883418	1.613836849	1.982626759	1.390209199	0.571415798	14.47427256	14.51811426	6.738462591	10.01362925	11.82722643	17.49985116	1.625844155	2.543989774	1.472907955	4.063901755	1.178289598	1.336839672	10.19001189	12.70874912	8.795024174	8.029401835	8.825416646	6.893125838	3.257213462	2.857261242	4.283043284	4.913221235	1.734038702	5.45823219
adamts5	protein_coding	chrNC_030678.1:13779225-13856693:+	gi|301612468|ref|XP_002935740.1|	4578	0	PREDICTED: A disintegrin and metalloproteinase with thrombospondin motifs 5 [Xenopus tropicalis]	gi|847105989|ref|XM_002935694.3|	6361	0	PREDICTED: Xenopus (Silurana) tropicalis ADAM metallopeptidase with thrombospondin type 1 motif, 5 (adamts5), mRNA	Q9UNA0	1333	0	A disintegrin and metalloproteinase with thrombospondin motifs 5	.	.	.	.	pfam05986	ADAM_spacer1	ADAM-TS Spacer 1. This family represents the Spacer-1 region from the ADAM-TS family of metalloproteinases.	GO:0042742|defense response to bacterium;GO:0022617|extracellular matrix disassembly;GO:0036066|protein O-linked fucosylation;GO:0006508|proteolysis;GO:0044691|tooth eruption;	GO:0005788|endoplasmic reticulum lumen;GO:0005576|extracellular region;GO:0005615|extracellular space;GO:0005578|proteinaceous extracellular matrix;	GO:0050840|extracellular matrix binding;GO:0008201|heparin binding;GO:0005178|integrin binding;GO:0004222|metalloendopeptidase activity;GO:0008237|metallopeptidase activity;GO:0008270|zinc ion binding;	K08620	ADAMTS5; a disintegrin and metalloproteinase with thrombospondin motifs 5 [EC:3.4.24.-]	14.32477496	8.971261669	10.29535972	7.864303035	7.422088088	3.141347708	2.941201402	2.19238286	1.764637535	2.721189674	4.524402879	2.413161012	10.65621011	8.585245229	9.484423776	7.377152867	10.30182254	7.89954084	1.297775929	1.436474829	1.88850966	1.045571262	1.740217111	1.78569671	8.976360036	7.779553661	7.163861664	12.1385431	8.838811656	7.855378823	1.814580912	1.58690193	0.56361979	2.189629635	1.619343325	1.790432676	9.543517395	11.83940882	12.61291701	7.654332211	11.72806159	10.9198476	1.30974951	2.580481684	3.20188391	2.697325811	4.625690214	3.278170912
col4a5	protein_coding	chrNC_030684.1:29716300-29809883:+	gi|512859351|ref|XP_004916925.1|	1470	1.00E-168	PREDICTED: collagen alpha-5(IV) chain isoform X4 [Xenopus tropicalis]	gi|847156843|ref|XM_004916865.2|	6633	0	PREDICTED: Xenopus (Silurana) tropicalis collagen, type IV, alpha 5 (col4a5), transcript variant X1, mRNA	P29400	55.8	6.00E-06	Collagen alpha-5(IV) chain	.	.	.	.	pfam01413	C4	C-terminal tandem repeated domain in type 4 procollagen. Duplicated domain in C-terminus of type 4 collagens. Mutations in alpha-5 collagen IV are associated with X-linked Alport syndrome.	GO:0030574|collagen catabolic process;GO:0030198|extracellular matrix organization;GO:0007528|neuromuscular junction development;	GO:0005605|basal lamina;GO:0005587|collagen type IV trimer;GO:0005788|endoplasmic reticulum lumen;GO:0005576|extracellular region;GO:0031594|neuromuscular junction;	GO:0005201|extracellular matrix structural constituent;	K06237	COL4A; collagen, type IV, alpha	158.8638541	131.4689115	117.213215	144.2791875	131.6476116	84.20130879	3.117877391	1.870642493	1.462466332	2.052632895	2.694399445	2.81292178	171.1034641	163.742468	151.5158707	137.8195914	172.7839917	198.0236365	1.59342822	1.008552464	1.077968243	0.835508187	1.097717334	1.574427022	157.3681319	130.064622	115.0448198	159.836924	158.3747518	164.4905282	2.038839112	1.467386252	0.802743897	1.841466538	1.380886283	1.907815529	108.9777463	189.2039247	166.9222852	162.8871765	144.9586933	138.226059	1.214243337	1.577775817	2.706654103	4.005882035	4.392138882	3.962401721
lox	protein_coding	chrNC_030677.1:161282725-161308889:+	gi|847088760|ref|XP_012821089.1|	2238	0	PREDICTED: protein-lysine 6-oxidase isoform X1 [Xenopus tropicalis]	gi|847088759|ref|XM_012965635.1|	3274	0	PREDICTED: Xenopus (Silurana) tropicalis lysyl oxidase (lox), transcript variant X1, mRNA	P16636	552	0	Protein-lysine 6-oxidase	.	.	.	.	pfam01186	Lysyl_oxidase	Lysyl oxidase.	GO:0035904|aorta development;GO:0030199|collagen fibril organization;GO:0048251|elastic fiber assembly;GO:0007507|heart development;GO:0030324|lung development;GO:0042493|response to drug;GO:0009725|response to hormone;GO:0048545|response to steroid hormone;GO:0042060|wound healing;	GO:0005581|collagen trimer;GO:0005615|extracellular space;GO:0005634|nucleus;GO:0005578|proteinaceous extracellular matrix;	GO:0005507|copper ion binding;GO:0004720|protein-lysine 6-oxidase activity;	K00277	LOX; protein-lysine 6-oxidase [EC:1.4.3.13]	21.55029454	21.4641546	12.82538876	24.3961343	16.69557137	11.7482081	5.581701893	6.539704571	3.736069987	4.999666007	5.545201067	5.745696888	14.70341456	34.82849266	14.93065258	15.2000531	14.59494475	19.79724362	2.437465182	3.545522608	2.205975506	2.827456786	3.285346013	3.255500418	20.43413777	12.41672963	11.7664529	13.25742287	19.28273546	17.09193602	4.854240406	3.307711595	1.268822314	4.444600598	2.230886415	2.386968495	12.75348449	29.62748736	14.64784788	18.16914334	18.12437179	17.15154379	4.51005566	3.657318717	5.324413609	8.095724634	8.977713816	9.552338084
smpdl3a	protein_coding	chrNC_030681.1:68275178-68295361:+	gi|349732204|ref|NP_001025618.2|	2425	0	acid sphingomyelinase-like phosphodiesterase 3a precursor [Xenopus tropicalis]	gi|847127930|ref|XM_012963075.1|	2259	0	PREDICTED: Xenopus (Silurana) tropicalis sphingomyelin phosphodiesterase, acid-like 3A (smpdl3a), transcript variant X1, mRNA	Q92484	583	0	Acid sphingomyelinase-like phosphodiesterase 3a	.	.	.	.	pfam00149	Metallophos	Calcineurin-like phosphoesterase. This family includes a diverse range of phosphoesterases, including protein phosphoserine phosphatases, nucleotidases, sphingomyelin phosphodiesterases and 2'-3' cAMP phosphodiesterases as well as nucleases such as bacterial SbcD or yeast MRE11. The most conserved regions in this superfamily centre around the metal chelating residues.	GO:0009143|nucleoside triphosphate catabolic process;	GO:0070062|extracellular exosome;GO:0005615|extracellular space;	GO:0008081|phosphoric diester hydrolase activity;GO:0008270|zinc ion binding;	K01128	SMPDL3; sphingomyelin phosphodiesterase acid-like 3 [EC:3.1.4.-]	8.044638883	5.844475277	5.886869046	10.00073521	5.978957525	3.973461001	2.931099622	1.683810429	2.617442352	1.831031262	2.677272522	1.764639869	4.531033832	8.00014223	4.277858702	6.23383761	5.976476321	5.342447885	3.403576743	11.29322831	3.17659446	3.587563042	2.092554295	3.177406955	7.013027128	9.299967156	6.380889833	4.72089101	13.91690188	7.002513625	1.62678309	3.292576582	3.423813819	1.958419378	4.938713573	1.894584449	7.581367612	7.185104878	6.062167928	7.129924793	9.402477163	6.043962322	3.028331989	2.637503273	3.611185423	2.03873766	3.438476596	3.113745002
adamtsl4	protein_coding	chrNC_030684.1:106731072-106842845:-	gi|301611992|ref|XP_002935503.1|	7398	0	PREDICTED: ADAMTS-like protein 4 [Xenopus tropicalis]	gi|847161803|ref|XM_002935457.3|	7950	0	PREDICTED: Xenopus (Silurana) tropicalis ADAMTS-like 4 (adamtsl4), mRNA	Q6UY14	808	0	ADAMTS-like protein 4	.	.	.	.	pfam05986	ADAM_spacer1	ADAM-TS Spacer 1. This family represents the Spacer-1 region from the ADAM-TS family of metalloproteinases.	GO:0006915|apoptotic process;GO:0002064|epithelial cell development;GO:0030198|extracellular matrix organization;GO:0043065|positive regulation of apoptotic process;GO:0036066|protein O-linked fucosylation;	GO:0005788|endoplasmic reticulum lumen;GO:0005614|interstitial matrix;	GO:0004222|metalloendopeptidase activity;GO:0002020|protease binding;	.	.	13.4871383	6.819718236	11.85264304	6.273291678	8.535212944	5.411983833	1.450108329	0.910081299	0.943436671	1.692915944	1.987015605	2.998059812	6.347679827	4.827524796	11.42023217	6.536656013	8.060208244	11.0146038	0.548879567	0.341715336	0.886747524	0.782646452	0.460013692	1.521682067	9.508388924	7.781131753	8.842398536	7.620771749	9.395504861	8.668922396	2.189137802	0.909265386	0.730326786	1.232747713	0.66364339	0.640001483	8.384263313	9.192293996	9.290178582	10.55658459	8.2729208	9.292583925	0.671854215	1.155632353	0.976800273	2.821009947	2.867117674	1.979373338
vip	protein_coding	chrNC_030681.1:43999375-44010570:-	gi|512842427|ref|XP_002936422.2|	1001	1.00E-129	PREDICTED: VIP peptides [Xenopus tropicalis]	gi|847130978|ref|XM_002936376.3|	1821	0	PREDICTED: Xenopus (Silurana) tropicalis vasoactive intestinal peptide (vip), mRNA	P48143	233	7.00E-71	VIP peptides	.	.	.	.	pfam00123	Hormone_2	Peptide hormone. This family contains glucagon, GIP, secretin and VIP.	GO:0048242|epinephrine secretion;GO:0010467|gene expression;GO:0048255|mRNA stabilization;GO:0030819|positive regulation of cAMP biosynthetic process;GO:0032812|positive regulation of epinephrine secretion;GO:0010628|positive regulation of gene expression;GO:0090277|positive regulation of peptide hormone secretion;GO:0070459|prolactin secretion;	GO:0005576|extracellular region;GO:0005615|extracellular space;	.	K05264	VIP; vasoactive intestinal peptide	14.70271049	14.4766815	10.51403025	25.54821087	12.23709942	9.768910999	0.070118947	0.0	0.0	0.0	0.0	0.034144021	11.61839805	52.27828794	19.95277415	23.20011455	13.30494415	26.48221746	0.0	0.0	0.0	0.0	0.042357554	0.036996607	14.24798336	9.894554705	8.332654084	21.94494424	13.46390848	25.88377968	0.0	0.0	0.03632921	0.0	0.0	0.0	8.974316176	13.73637815	13.65030783	8.724396434	12.33917493	7.04340874	0.035896161	0.0	0.0	0.0	0.033265546	0.033858301
MGC108147	protein_coding	chrNC_030684.1:105339947-105401729:+	gi|352962136|ref|NP_001015873.2|	1320	5.00E-178	MGC108147 protein precursor [Xenopus tropicalis]	gi|847154180|ref|XM_012968343.1|	2005	0	PREDICTED: Xenopus (Silurana) tropicalis MGC108147 protein (MGC108147), transcript variant X1, mRNA	Q07203	192	1.00E-55	C-reactive protein	.	.	.	.	pfam00354	Pentaxin	Pentaxin family. Pentaxins are also known as pentraxins.	GO:0006953|acute-phase response;	GO:0005576|extracellular region;	GO:0046872|metal ion binding;	.	.	20.81015546	9.229619034	8.755312186	13.33300465	10.93991364	5.034544671	0.092801517	2.047823425	0.031325738	0.931791625	0.121884457	0.180756678	14.55490998	16.85279999	3.34798578	4.430743252	10.18514424	6.836693429	0.034358455	0.062134324	0.0	0.0	0.074746231	0.065286039	3.202700428	7.828088203	1.109751911	5.369217316	4.009344361	2.894944795	0.0	0.0	0.064108317	0.032021618	0.031676062	0.0	5.354795018	13.91134629	3.947915668	2.372783265	3.779479951	6.18593483	0.0	0.090055453	0.0	0.24274632	0.205457089	0.05974803
mdk	protein_coding	chrNC_030680.1:5256993-5278581:-	gi|45360801|ref|NP_989074.1|	575	1.00E-70	midkine precursor [Xenopus tropicalis]	gi|45360800|ref|NM_203743.1|	918	0	Xenopus (Silurana) tropicalis midkine (neurite growth-promoting factor 2) (mdk), mRNA	Q6P8F3	226	4.00E-72	Midkine	.	.	.	.	pfam05196	PTN_MK_N	PTN/MK heparin-binding protein family, N-terminal domain.	GO:0030154|cell differentiation;GO:0042742|defense response to bacterium;GO:0007399|nervous system development;GO:0007528|neuromuscular junction development;GO:0051781|positive regulation of cell division;GO:0009617|response to bacterium;	GO:0005576|extracellular region;	GO:0043395|heparan sulfate proteoglycan binding;GO:0008201|heparin binding;	K06828	MDK; midkine	212.8932645	115.3673963	108.6821977	216.9330288	128.4879043	73.62561437	4.37227146	3.132519865	1.757009355	5.487579933	2.187615851	9.732812138	191.635311	291.6487497	138.1457221	128.2990462	148.1872456	165.4212728	1.079181314	0.697002493	1.579490645	1.854514647	1.509261723	4.613851603	204.8165886	142.5246276	106.4997698	204.5327528	264.72253	147.2179254	5.487260521	2.286826896	1.07871915	3.017347389	1.705592118	1.781900681	125.8878964	150.8406951	177.7233478	146.3321793	139.3404828	158.5730916	2.984409886	2.222467657	4.356925199	8.441450965	9.021451229	12.064209
